"ID";"HUMEDAD";"LUMINOSIDAD";"NITROGENO";"POTASIO";"FOSFORO";"ACIDEZ";"TEMP"
"14982";"4,46139";"4,56459";"0,925071";"337,79";"221,802";"1,66962";"32,9948"
"14983";"28,2009";"13,401";"1,99551";"69,7557";"332,448";"2,86679";"16,4385"
"14984";"36,5147";"9,94285";"2,54686";"311,33";"170,774";"6,99342";"20,1836"
"14985";"99,7963";"3,67578";"4,04411";"329,509";"152,53";"1,27001";"42,842"
"14986";"47,7152";"3,61277";"5,49037";"390,648";"98,8612";"1,87239";"3,09568"
"14987";"88,708";"15,4615";"2,21331";"144,331";"45,3283";"6,95443";"25,7838"
"14988";"63,353";"6,60736";"1,04308";"54,155";"222,964";"0,76222";"14,9024"
"14989";"83,9922";"3,46876";"2,89869";"99,277";"92,9145";"9,62815";"39,9605"
"14990";"22,2425";"4,45964";"2,59939";"381,772";"309,924";"1,35819";"35,23"
"14991";"52,443";"12,3171";"5,46714";"66,1373";"283,605";"6,51177";"38,6546"
"14992";"26,6883";"3,30625";"4,63496";"4,86064";"370,227";"7,88962";"18,1254"
"14993";"48,9162";"9,39587";"3,93214";"287,534";"378,326";"0,056531";"2,30252"
"14994";"26,3054";"8,5375";"5,49246";"293,749";"44,271";"5,53627";"42,4597"
"14995";"26,263";"1,8748";"2,30533";"139,558";"245,381";"3,86343";"31,2248"
"14996";"7,65942";"16,7743";"5,70511";"227,502";"15,9478";"7,33384";"28,9277"
"14997";"51,5137";"5,85085";"2,99805";"480,84";"166,966";"6,46166";"45,0338"
"14998";"6,14581";"2,75006";"0,382529";"430,776";"173,002";"8,8599";"15,925"
"14999";"11,9819";"1,39203";"1,30868";"232,386";"315,184";"3,53623";"39,7762"
"15000";"100,948";"13,4966";"4,84795";"464,114";"385,865";"2,73622";"39,7795"
"15001";"66,4458";"8,37265";"2,61016";"470,362";"309,033";"5,93617";"18,7752"
"15002";"87,2711";"3,81838";"1,5242";"274,646";"19,0994";"2,54955";"36,248"
"15003";"85,2494";"16,2602";"1,44268";"34,2875";"297,642";"9,56583";"36,8398"
"15004";"79,1821";"15,9545";"5,1919";"138,986";"100,234";"2,11974";"16,7322"
"15005";"46,1801";"4,47882";"2,26744";"347,75";"334,078";"4,38056";"46,1042"
"15006";"104,91";"16,2939";"2,27207";"79,7075";"60,9685";"8,04576";"0,590015"
"15007";"14,0157";"0,891641";"0,66236";"271,353";"283,849";"1,80478";"18,7493"
"15008";"56,4291";"2,84722";"2,60002";"288,055";"37,6589";"7,40002";"13,8565"
"15009";"15,5912";"17,5787";"1,98647";"88,97";"244,236";"5,58188";"46,4657"
"15010";"67,9318";"9,65366";"5,50036";"341,765";"220,348";"4,21278";"2,2557"
"15011";"95,9917";"3,86829";"5,70948";"425,763";"113,149";"6,25112";"41,4772"
"15012";"14,0907";"16,6949";"0,056384";"473,086";"73,2624";"4,00666";"7,36373"
"15013";"32,9856";"13,9834";"1,09912";"111,2";"229,934";"1,6429";"49,6146"
"15014";"60,0185";"3,46999";"5,41191";"269,451";"218,338";"0,715256";"29,8527"
"15015";"2,55784";"2,76661";"1,4866";"234,474";"393,05";"4,74134";"19,7074"
"15016";"13,9162";"10,3789";"5,57987";"248,148";"259,988";"0,621271";"47,2375"
"15017";"36,0879";"14,1068";"4,59856";"129,498";"294,477";"9,54731";"37,6882"
"15018";"27,6061";"5,48303";"2,70299";"336,45";"399,211";"8,52102";"46,077"
"15019";"9,06167";"16,8619";"2,83349";"464,594";"348,385";"5,82797";"28,5087"
"15020";"83,7197";"5,30099";"0,619247";"247,708";"49,2403";"7,87858";"35,5471"
"15021";"101,735";"15,7157";"2,67557";"97,9509";"392,389";"7,88899";"36,8154"
"15022";"91,0451";"1,08167";"0,78262";"399,727";"251,054";"8,1698";"1,77168"
"15023";"38,2247";"9,9818";"2,03331";"136,642";"296,682";"7,57001";"19,0477"
"15024";"81,4521";"7,3157";"1,64826";"78,3658";"259,765";"1,90223";"24,0182"
"15025";"97,1109";"13,9896";"3,35799";"443,641";"55,9159";"4,79193";"47,0279"
"15026";"103,561";"9,36333";"2,31733";"127,933";"392,135";"6,78591";"21,4122"
"15027";"90,6116";"0,371181";"3,37014";"91,3781";"261,532";"8,24172";"49,6426"
"15028";"82,5476";"10,675";"0,110932";"196,056";"69,837";"0,531548";"27,3258"
"15029";"53,0643";"13,5771";"0,36263";"342,287";"345,668";"9,09913";"31,1023"
"15030";"101,644";"8,38552";"0,899051";"390,76";"69,8665";"6,96115";"44,0563"
"15031";"44,8157";"16,7849";"3,93578";"257,277";"336,98";"3,60111";"21,9901"
"15032";"23,426";"9,28963";"0,431346";"479,35";"23,2151";"0,955169";"29,3079"
"15033";"19,5291";"8,28819";"4,72754";"148,126";"52,297";"0,136037";"33,6273"
"15034";"107,861";"10,5069";"0,55239";"450,504";"24,8783";"3,41566";"34,5408"
"15035";"15,992";"6,71113";"0,385783";"453,464";"342,115";"0,338018";"32,7765"
"15036";"67,2222";"13,9772";"5,77142";"78,6175";"0,563727";"1,02523";"29,4969"
"15037";"49,7605";"2,35211";"0,982023";"299,278";"355,949";"5,86978";"12,913"
"15038";"43,4097";"1,25125";"4,39938";"413,291";"129,964";"3,58607";"12,3841"
"15039";"67,0265";"16,4384";"5,32274";"488,005";"266,155";"0,157296";"41,3335"
"15040";"68,7282";"12,8335";"5,0725";"382,839";"321,538";"4,78341";"39,7337"
"15041";"48,8732";"15,1088";"1,4209";"313,345";"142,973";"5,9202";"13,0327"
"15042";"32,3542";"2,88134";"1,4587";"253,998";"1,5217";"1,45012";"14,6102"
"15043";"99,4506";"13,3683";"3,55678";"490,938";"274,623";"4,89119";"47,2327"
"15044";"35,8326";"7,15954";"2,63354";"79,1202";"235,531";"8,47941";"27,414"
"15045";"70,3685";"13,1172";"0,167099";"266,247";"63,9232";"2,20706";"17,0468"
"15046";"49,133";"15,7427";"2,54545";"4,03098";"236,294";"3,45162";"39,844"
"15047";"66,3943";"8,50293";"4,49719";"200,476";"381,023";"7,32122";"37,7544"
"15048";"10,6925";"0,044834";"3,84346";"145,992";"163,19";"2,38304";"7,15458"
"15049";"87,5555";"9,89256";"0,014521";"463,844";"344,728";"9,51733";"13,7275"
"15050";"24,8139";"2,46901";"2,07555";"429,494";"356,819";"4,70706";"27,38"
"15051";"25,8794";"17,708";"1,15973";"373,794";"252,855";"4,43072";"11,1403"
"15052";"28,723";"10,9361";"1,28425";"404,678";"310,061";"1,01294";"7,06711"
"15053";"85,4312";"17,2606";"5,20677";"446,188";"79,6122";"7,74875";"3,98912"
"15054";"31,6635";"7,91423";"3,00506";"381,305";"303,81";"6,14598";"33,2419"
"15055";"14,0321";"3,86998";"2,43144";"297,465";"172,686";"4,60797";"11,7973"
"15056";"96,4895";"6,97134";"2,45529";"2,11576";"332,405";"2,72053";"13,5579"
"15057";"59,0701";"3,22754";"0,027168";"0,807868";"131,058";"9,83912";"16,6488"
"15058";"83,6501";"17,0677";"1,9107";"204,333";"14,5176";"7,49667";"25,8871"
"15059";"100,049";"1,58404";"5,86701";"416,959";"351,141";"2,92171";"13,3276"
"15060";"40,79";"16,5529";"2,58206";"487,746";"208,673";"5,56017";"24,5366"
"15061";"91,9427";"17,7167";"4,092";"381,849";"362,968";"9,71786";"35,848"
"15062";"8,55307";"17,9013";"4,34281";"52,8522";"313,699";"3,13835";"12,6186"
"15063";"78,1438";"13,8149";"3,12501";"400,795";"339,219";"6,88909";"35,6404"
"15064";"66,1175";"5,38039";"5,10604";"439,324";"258,335";"8,16083";"16,18"
"15065";"77,6429";"0,963785";"4,87831";"175,089";"311,385";"1,97475";"8,2819"
"15066";"32,8827";"15,2792";"5,23735";"403,969";"209,633";"8,67658";"36,3372"
"15067";"16,5583";"1,80853";"2,03737";"370,766";"51,9299";"6,46493";"48,7221"
"15068";"12,2495";"15,99";"2,93597";"323,711";"226,835";"5,18568";"41,5065"
"15069";"70,373";"12,8216";"1,53442";"12,1303";"150,875";"0,473257";"11,6936"
"15070";"88,6074";"10,0877";"0,482313";"196,16";"362,464";"1,42912";"17,3516"
"15071";"30,9455";"4,10036";"2,56342";"497,188";"129,468";"0,355296";"41,9744"
"15072";"58,5081";"16,5721";"1,1897";"159,395";"74,0252";"2,02237";"14,5957"
"15073";"75,0129";"5,17212";"4,409";"34,1592";"11,5973";"3,79944";"48,2201"
"15074";"109,195";"16,4652";"0,811986";"50,1388";"185,58";"7,24781";"12,0939"
"15075";"73,3473";"16,3023";"1,6562";"203,346";"293,394";"6,64597";"15,5077"
"15076";"51,6631";"12,4728";"1,1248";"96,4024";"135,798";"7,33361";"19,4779"
"15077";"26,557";"13,5222";"2,75184";"359,052";"54,7162";"2,95316";"4,25236"
"15078";"67,7768";"4,57246";"4,97906";"399,998";"199,009";"3,33519";"14,2429"
"15079";"97,9309";"8,85403";"2,01138";"22,975";"105,853";"6,00582";"31,7645"
"15080";"39,6177";"0,334487";"5,32296";"321,747";"399,372";"4,32516";"47,4069"
"15081";"100,338";"4,92938";"3,77119";"421";"268,225";"6,82902";"14,3134"
"15082";"28,0232";"12,1176";"0,013691";"392,967";"178,555";"3,341";"49,9571"
"15083";"102,754";"16,6748";"1,51171";"488,554";"217,543";"9,22212";"46,8671"
"15084";"37,2633";"13,2196";"2,86048";"118,323";"196,182";"8,04231";"40,11"
"15085";"98,0904";"15,5741";"2,96276";"24,6204";"338,557";"3,49726";"33,1604"
"15086";"69,4591";"8,13095";"2,67898";"415,734";"369,825";"0,666058";"10,7266"
"15087";"68,9397";"11,9116";"2,7265";"87,6927";"211,435";"0,226596";"39,8499"
"15088";"46,418";"12,7705";"0,094114";"39,6608";"240,591";"3,33527";"20,8472"
"15089";"70,2875";"13,5031";"4,05538";"232,703";"382,375";"1,68007";"33,1062"
"15090";"65,7483";"3,3685";"2,79202";"62,8893";"376,892";"6,66792";"6,34756"
"15091";"36,0926";"16,0782";"0,508306";"92,4897";"339,74";"5,47236";"47,2667"
"15092";"33,3015";"8,89889";"1,085";"341,432";"95,425";"3,96089";"33,9786"
"15093";"18,9644";"17,7301";"4,18188";"51,7751";"396,208";"9,44717";"48,0224"
"15094";"29,2046";"13,7618";"3,72112";"81,0033";"112,783";"6,63039";"20,3263"
"15095";"102,284";"12,9553";"2,65829";"261,578";"285";"0,758799";"22,1937"
"15096";"9,27239";"12,635";"5,22154";"324,612";"264,797";"0,166176";"39,9845"
"15097";"55,3116";"10,15";"4,18338";"350,322";"156,213";"7,52017";"7,4576"
"15098";"31,5115";"1,84547";"1,00123";"236,555";"367,973";"9,86119";"37,8795"
"15099";"99,5501";"11,2555";"2,63736";"69,8642";"295,411";"0,206879";"15,1068"
"15100";"102,643";"1,94575";"2,79071";"10,718";"308,145";"9,64908";"10,6454"
"15101";"99,1762";"13,7192";"3,57402";"114,575";"168,295";"9,48168";"24,7045"
"15102";"103,433";"2,11228";"0,598479";"277,33";"69,8098";"2,12362";"37,5059"
"15103";"27,4563";"16,7978";"3,53071";"182,476";"219,216";"3,49934";"18,0371"
"15104";"45,6223";"1,92614";"5,55038";"168,586";"386,128";"7,83335";"15,7581"
"15105";"45,9537";"17,7078";"5,28408";"65,7507";"268,446";"5,18812";"44,4424"
"15106";"10,2712";"14,224";"0,626549";"35,88";"42,1113";"1,8297";"25,3723"
"15107";"91,5455";"16,5597";"5,25166";"407,554";"322,563";"8,09066";"32,8406"
"15108";"108,39";"1,79083";"3,09997";"383,743";"216,585";"3,71477";"15,825"
"15109";"0,963027";"2,02836";"2,96849";"412,992";"87,7575";"2,50743";"36,8815"
"15110";"20,5353";"16,0269";"3,13541";"265,799";"375,157";"1,91321";"4,37192"
"15111";"33,8126";"10,3139";"4,66467";"51,6287";"393,534";"8,36702";"33,3584"
"15112";"9,31627";"1,23317";"1,47786";"437,86";"177,058";"2,94224";"19,9108"
"15113";"1,88222";"6,72463";"0,472235";"440,277";"92,5927";"1,17745";"0,738212"
"15114";"67,9243";"4,98531";"4,12994";"356,375";"179,708";"9,67276";"46,1238"
"15115";"75,5077";"6,64339";"0,376808";"397,402";"226,634";"1,66007";"35,2271"
"15116";"8,47911";"14,9724";"2,53642";"37,4043";"364,306";"6,56878";"3,70283"
"15117";"25,3258";"10,7316";"1,64768";"292,757";"385,883";"9,30474";"15,0623"
"15118";"26,1035";"6,23922";"3,83913";"296,95";"55,21";"9,8264";"8,25402"
"15119";"108,065";"0,598284";"4,99738";"300,104";"22,5313";"9,69657";"29,3626"
"15120";"106,91";"6,48243";"4,82986";"315,332";"231,765";"5,15238";"3,43426"
"15121";"107,214";"14,58";"4,21742";"412,031";"11,9081";"5,66192";"24,945"
"15122";"67,2131";"11,0034";"2,58422";"116,167";"126,479";"7,59391";"17,2297"
"15123";"87,4339";"5,44318";"3,83815";"226,324";"204,697";"8,00983";"23,4298"
"15124";"100,873";"16,9665";"2,27061";"49,3026";"88,6997";"7,09031";"14,3346"
"15125";"108,155";"11,7361";"2,35938";"282,932";"296,607";"4,28155";"45,5014"
"15126";"1,53683";"16,3137";"5,39386";"157,711";"204,174";"8,73022";"19,9129"
"15127";"6,54464";"11,9436";"3,80764";"404,161";"300,274";"6,31248";"12,3528"
"15128";"49,1695";"2,19563";"1,07258";"483,522";"70,5795";"6,16914";"42,0025"
"15129";"60,6421";"11,1765";"3,46893";"256,505";"380,547";"4,69807";"37,8973"
"15130";"91,3426";"17,5982";"2,05698";"241,329";"223,58";"8,024";"8,93541"
"15131";"98,2946";"17,0491";"4,08268";"76,9196";"129,316";"7,28617";"28,7079"
"15132";"36,9814";"14,0085";"4,71062";"116,407";"94,0801";"6,39585";"1,96097"
"15133";"74,3211";"8,80883";"2,25041";"79,3522";"317,586";"1,76907";"46,1981"
"15134";"48,4677";"6,55747";"0,200524";"166,395";"72,7691";"4,95181";"26,0833"
"15135";"18,6848";"16,2545";"0,807031";"28,9788";"306,534";"6,41905";"33,5816"
"15136";"86,8636";"8,04088";"4,65953";"426,281";"7,82444";"4,5181";"45,4058"
"15137";"26,5995";"8,35473";"2,05915";"178,977";"181,621";"4,03192";"20,9738"
"15138";"46,6229";"0,654458";"1,5202";"181,538";"4,85849";"0,004026";"12,5084"
"15139";"104,069";"6,12098";"1,25669";"223,385";"191,492";"8,23758";"37,2064"
"15140";"10,4536";"7,35454";"2,38489";"333,012";"269,975";"5,93527";"26,5511"
"15141";"68,5813";"3,22765";"1,11779";"493,005";"315,268";"5,06241";"48,268"
"15142";"75,3493";"11,5009";"4,02851";"363,462";"102,656";"9,09676";"45,0495"
"15143";"32,1819";"7,59609";"3,11953";"346,145";"168,865";"7,8789";"25,6814"
"15144";"52,9427";"5,72948";"0,044399";"445,447";"142,738";"0,011834";"1,62889"
"15145";"66,0957";"3,03673";"0,150907";"181,279";"53,2446";"5,75252";"6,21651"
"15146";"23,3918";"2,51081";"3,12509";"330,49";"381,858";"2,18601";"18,8975"
"15147";"29,1913";"14,8243";"5,64229";"363,437";"77,541";"7,23224";"20,0038"
"15148";"3,36517";"14,9823";"5,51634";"484,15";"334,667";"1,72932";"5,19104"
"15149";"43,5007";"6,43422";"5,79558";"457,089";"340,325";"9,25235";"38,9129"
"15150";"23,0579";"2,29866";"1,68518";"98,2877";"13,4282";"9,18418";"10,6751"
"15151";"59,0282";"5,36977";"3,75321";"99,2746";"208,666";"8,55574";"5,93743"
"15152";"30,429";"11,2057";"3,61059";"396,997";"280,97";"4,01106";"3,17096"
"15153";"11,2352";"9,1261";"5,25108";"369,3";"297,477";"3,11923";"2,91009"
"15154";"103,251";"17,3242";"5,83826";"306,81";"58,8758";"9,76484";"40,6524"
"15155";"106,148";"17,8679";"0,226397";"373,396";"378,629";"0,360151";"35,6335"
"15156";"13,8626";"12,6943";"1,68038";"117,473";"80,1588";"7,08723";"43,3175"
"15157";"69,4959";"6,60727";"0,037235";"102,621";"139,737";"0,888523";"15,4059"
"15158";"31,2013";"9,95758";"5,364";"313,54";"77,7396";"2,10498";"43,6334"
"15159";"47,1941";"5,41601";"3,63146";"196,203";"213,861";"6,85279";"32,1342"
"15160";"43,789";"5,23016";"1,38011";"389,668";"145,755";"1,22087";"35,3128"
"15161";"87,9124";"10,5901";"4,05014";"473,253";"322,463";"8,46272";"31,9268"
"15162";"64,8553";"0,059037";"4,06278";"461,707";"310,486";"5,93138";"29,1483"
"15163";"28,7712";"12,4263";"1,39007";"385,304";"135,542";"4,14753";"39,0059"
"15164";"10,8672";"12,1852";"5,80068";"291,45";"149,047";"6,47165";"22,0664"
"15165";"89,3623";"7,37816";"4,7133";"370,614";"236,546";"7,77337";"29,2455"
"15166";"21,1706";"3,71366";"5,7785";"37,8272";"4,57493";"3,8152";"27,3071"
"15167";"47,7641";"0,842046";"2,14413";"131,587";"303,716";"4,26457";"36,4885"
"15168";"13,3799";"10,1462";"2,31681";"177,464";"204,818";"0,581456";"38,7015"
"15169";"36,1495";"14,392";"5,58492";"328,357";"260,544";"7,05458";"23,4938"
"15170";"44,7719";"12,6338";"5,20691";"485,493";"398,061";"3,50829";"44,0517"
"15171";"11,8528";"5,44128";"4,62874";"89,9031";"139,731";"6,19862";"39,8971"
"15172";"26,794";"10,7881";"3,58007";"228,791";"286,366";"7,27075";"27,972"
"15173";"31,51";"15,2085";"3,67629";"49,9973";"161,616";"0,552243";"45,9045"
"15174";"45,4591";"16,4544";"0,099089";"0,90681";"29,0667";"4,67444";"26,5068"
"15175";"0,605811";"6,49458";"0,471967";"126,458";"348,112";"7,95963";"45,9964"
"15176";"102,565";"10,9771";"1,32991";"42,5754";"337,085";"4,48577";"32,404"
"15177";"100,814";"10,0688";"1,19173";"63,8422";"112,722";"5,72279";"45,1393"
"15178";"109,435";"17,1744";"3,15853";"372,117";"94,8328";"4,44677";"3,40458"
"15179";"61,4566";"12,6257";"5,11267";"476,556";"170,372";"0,684682";"37,3952"
"15180";"109,136";"2,92444";"5,65217";"337,604";"219,7";"0,76751";"43,5972"
"15181";"40,7667";"1,47751";"3,3331";"162,747";"202,698";"2,49396";"41,8535"
"15182";"12,4366";"9,11786";"1,85637";"283,211";"260,23";"7,69039";"19,5108"
"15183";"24,5738";"16,9001";"2,21714";"264,528";"343,418";"2,91315";"41,8916"
"15184";"64,54";"13,9576";"1,9712";"386,789";"288,209";"8,89828";"25,0905"
"15185";"13,6009";"3,78988";"5,54109";"264,752";"61,3814";"1,84742";"45,5272"
"15186";"57,8981";"5,02627";"0,480472";"190,971";"43,1824";"1,13814";"36,8947"
"15187";"60,9809";"15,1878";"3,62388";"316,045";"234,678";"1,54327";"45,9601"
"15188";"46,647";"9,17847";"2,96127";"259,774";"310,636";"9,94561";"14,8551"
"15189";"76,3166";"1,15219";"4,60912";"212,244";"68,7726";"6,14496";"1,29909"
"15190";"2,83167";"17,724";"3,44435";"325,879";"106,551";"8,62183";"23,5398"
"15191";"45,1324";"16,9405";"2,09307";"474,933";"22,7356";"0,352615";"39,2887"
"15192";"31,1065";"9,3321";"1,24573";"417,07";"201,576";"6,99224";"24,3156"
"15193";"11,8424";"14,8417";"0,184052";"450,793";"345,477";"4,88736";"34,6955"
"15194";"90,8704";"8,06439";"2,44716";"378,74";"375,373";"9,55112";"32,0333"
"15195";"11,5373";"1,86298";"2,33289";"24,8248";"322,398";"8,07909";"4,987"
"15196";"2,05323";"10,657";"5,25368";"475,806";"22,4459";"1,48389";"17,6355"
"15197";"0,632959";"10,6341";"2,47122";"385,445";"113,43";"6,75901";"23,1929"
"15198";"57,4854";"14,3879";"0,082047";"38,6258";"24,021";"2,69481";"25,355"
"15199";"32,359";"2,77122";"1,67351";"69,0092";"206,074";"6,07018";"6,85551"
"15200";"68,2528";"14,2166";"3,65609";"468,893";"127,654";"0,4169";"26,9188"
"15201";"25,5876";"6,11317";"2,15819";"223,483";"215,641";"1,78149";"16,4978"
"15202";"93,7067";"4,24583";"3,80731";"7,76839";"155,833";"9,72462";"26,5348"
"15203";"92,3193";"4,58697";"1,75144";"109,073";"23,8228";"3,16364";"23,5494"
"15204";"1,30685";"11,394";"5,21634";"75,9207";"216,463";"6,33787";"49,3508"
"15205";"79,5225";"17,0826";"2,65638";"130,508";"74,2813";"7,23417";"32,1975"
"15206";"95,8603";"8,56857";"1,50728";"489,612";"389,746";"0,588933";"26,0416"
"15207";"13,9207";"14,9169";"1,20817";"406,266";"303,709";"1,88443";"35,1915"
"15208";"56,8816";"13,3112";"0,661734";"194,553";"197,657";"9,90025";"42,4915"
"15209";"80,5428";"13,938";"0,863171";"235,214";"268,183";"6,80064";"2,33653"
"15210";"92,1045";"0,324289";"1,06963";"206,692";"197,241";"8,32366";"45,6465"
"15211";"47,0674";"11,4086";"1,12402";"3,67774";"2,47918";"5,48834";"2,52063"
"15212";"66,5507";"6,86992";"0,810714";"112,134";"81,7235";"3,51111";"11,4807"
"15213";"23,3753";"10,9313";"2,45668";"240,419";"119,941";"9,85699";"48,7442"
"15214";"99,5011";"16,735";"0,744067";"282,878";"245,728";"3,34311";"46,3062"
"15215";"73,3063";"15,6402";"1,08939";"476,972";"280,381";"5,07709";"42,9862"
"15216";"9,59613";"16,5395";"4,95202";"191,45";"293,667";"1,45804";"24,5056"
"15217";"91,6768";"12,6336";"0,489738";"253,316";"202,586";"2,77274";"19,3565"
"15218";"4,69534";"1,99407";"2,35509";"145,777";"199,565";"9,89905";"3,32712"
"15219";"63,3223";"11,8362";"5,88222";"34,7778";"236,232";"3,10201";"29,9233"
"15220";"51,8159";"11,7351";"0,446245";"440,875";"218,404";"8,72792";"22,2646"
"15221";"37,7729";"5,47102";"5,12845";"418,643";"163,022";"6,99665";"48,5845"
"15222";"13,3796";"0,069933";"5,95354";"432,769";"135,744";"5,31027";"22,9864"
"15223";"105,301";"16,2348";"1,76682";"86,3376";"68,3337";"1,22907";"5,42315"
"15224";"38,9851";"3,07052";"4,07428";"456,555";"378,737";"7,20043";"7,97849"
"15225";"100,74";"11,6756";"5,8713";"343,288";"361,063";"6,47701";"24,8698"
"15226";"6,15971";"13,0305";"4,54684";"158,727";"302,499";"3,82337";"45,3946"
"15227";"76,082";"9,03103";"3,02716";"11,9173";"146,156";"0,239638";"46,7317"
"15228";"74,7498";"16,3161";"2,78957";"173,742";"313,911";"9,2554";"49,3063"
"15229";"88,8986";"7,36424";"4,27128";"49,0119";"250,56";"1,43995";"31,5667"
"15230";"69,7475";"11,4197";"3,18552";"436,766";"106,841";"8,36821";"33,5428"
"15231";"105,085";"16,5622";"5,44153";"181,615";"47,7536";"0,619784";"28,3352"
"15232";"94,8955";"16,4861";"0,065742";"344,063";"119,469";"8,26105";"41,5952"
"15233";"66,0907";"1,90358";"5,81698";"97,1437";"262,742";"7,19577";"38,4685"
"15234";"72,859";"8,44084";"2,15904";"350,877";"395,931";"8,16722";"42,1651"
"15235";"78,43";"6,22478";"4,28773";"39,0494";"64,0823";"0,211226";"19,7833"
"15236";"12,2785";"1,64877";"4,3809";"486,135";"93,9654";"0,644734";"36,427"
"15237";"78,4591";"1,06885";"0,385974";"39,9454";"373,54";"5,96141";"28,3241"
"15238";"24,2373";"14,1125";"1,99591";"58,4623";"253,051";"3,54305";"33,947"
"15239";"73,192";"6,25005";"5,81614";"379,237";"97,9314";"8,11968";"26,9716"
"15240";"28,1748";"9,21979";"2,3652";"327,112";"22,8901";"4,79974";"11,1595"
"15241";"22,6892";"3,9186";"2,13306";"37,4866";"182,482";"0,020687";"45,4761"
"15242";"51,0216";"1,63685";"4,01178";"363,89";"19,5702";"0,231565";"2,03841"
"15243";"36,3019";"8,63178";"4,53579";"359,928";"373,761";"0,917745";"20,1171"
"15244";"75,2283";"5,93033";"2,35356";"267,119";"383,208";"6,10867";"25,6172"
"15245";"51,5724";"16,3395";"5,0396";"118,049";"345,067";"0,600767";"25,3015"
"15246";"26,7368";"14,8634";"1,53663";"126,222";"29,5178";"7,36653";"26,9414"
"15247";"92,0717";"11,3758";"1,10995";"235,908";"140,969";"1,6563";"14,7706"
"15248";"39,9442";"10,7785";"5,3288";"244,558";"288,99";"4,23634";"0,966976"
"15249";"29,9049";"10,2833";"3,24952";"370,36";"7,76989";"5,32934";"26,8617"
"15250";"104,827";"16,0168";"4,97208";"182,933";"262,081";"9,10839";"1,08781"
"15251";"62,0741";"14,5677";"2,09656";"272,414";"185,89";"6,48178";"31,6032"
"15252";"109,192";"16,5446";"3,05218";"373,576";"239,597";"6,15071";"29,1302"
"15253";"56,953";"4,35837";"3,36026";"30,9857";"208,035";"6,72226";"45,429"
